p_brand	p_type	p_size	supplier_cnt
Brand#31	ECONOMY BRUSHED BRASS	19	4227
Brand#31	SMALL BURNISHED TIN	9	4227
Brand#32	ECONOMY BRUSHED TIN	45	4227
Brand#32	ECONOMY PLATED NICKEL	3	4227
Brand#33	ECONOMY POLISHED NICKEL	23	4227
Brand#33	MEDIUM BRUSHED COPPER	19	4227
Brand#33	PROMO PLATED COPPER	9	4227
Brand#33	SMALL BURNISHED NICKEL	14	4227
Brand#33	SMALL POLISHED BRASS	23	4227
Brand#33	STANDARD BURNISHED COPPER	23	4227
Brand#33	STANDARD POLISHED STEEL	9	4227
Brand#34	LARGE BURNISHED COPPER	9	4227
Brand#34	SMALL BRUSHED COPPER	9	4227
Brand#34	STANDARD BURNISHED COPPER	45	4227
Brand#35	LARGE ANODIZED TIN	36	4227
Brand#35	LARGE BRUSHED NICKEL	23	4227
Brand#35	MEDIUM PLATED TIN	3	4227
Brand#35	PROMO BRUSHED NICKEL	19	4227
Brand#35	SMALL BURNISHED COPPER	49	4227
Brand#35	SMALL POLISHED BRASS	23	4227
Brand#35	STANDARD BRUSHED COPPER	9	4227
Brand#41	ECONOMY PLATED NICKEL	19	4227
Brand#41	MEDIUM BURNISHED STEEL	3	4227
Brand#41	MEDIUM PLATED NICKEL	23	4227
Brand#41	PROMO POLISHED COPPER	14	4227
Brand#41	STANDARD BRUSHED COPPER	9	4227
Brand#42	ECONOMY PLATED STEEL	9	4227
Brand#42	PROMO BURNISHED BRASS	45	4227
Brand#42	SMALL BRUSHED BRASS	49	4227
Brand#42	STANDARD ANODIZED STEEL	23	4227
Brand#42	STANDARD PLATED NICKEL	19	4227
Brand#43	ECONOMY BRUSHED BRASS	3	4227
Brand#43	LARGE ANODIZED STEEL	9	4227
Brand#43	LARGE BRUSHED STEEL	19	4227
Brand#43	STANDARD BRUSHED COPPER	19	4227
Brand#43	STANDARD PLATED TIN	14	4227
Brand#44	ECONOMY ANODIZED STEEL	19	4227
Brand#44	ECONOMY BURNISHED BRASS	9	4227
Brand#44	LARGE BRUSHED TIN	23	4227
Brand#44	SMALL BURNISHED NICKEL	3	4227
Brand#51	ECONOMY BRUSHED NICKEL	19	4227
Brand#51	ECONOMY BURNISHED COPPER	19	4227
Brand#51	STANDARD PLATED TIN	49	4227
Brand#52	STANDARD PLATED STEEL	3	4227
Brand#53	ECONOMY BURNISHED COPPER	49	4227
Brand#53	PROMO ANODIZED COPPER	3	4227
Brand#53	STANDARD BURNISHED COPPER	36	4227
Brand#54	SMALL BRUSHED NICKEL	14	4227
Brand#54	SMALL BRUSHED STEEL	49	4227
Brand#54	STANDARD POLISHED TIN	9	4227
Brand#55	LARGE BRUSHED COPPER	19	4227
Brand#55	PROMO POLISHED BRASS	36	4227
Brand#55	STANDARD PLATED BRASS	14	4227
Brand#55	STANDARD PLATED COPPER	14	4227
Brand#11	ECONOMY BRUSHED TIN	9	4226
Brand#11	MEDIUM BRUSHED STEEL	49	4226
Brand#12	ECONOMY BURNISHED TIN	49	4226
Brand#12	ECONOMY PLATED TIN	45	4226
Brand#12	LARGE BURNISHED NICKEL	3	4226
Brand#12	PROMO BRUSHED BRASS	45	4226
Brand#12	PROMO BRUSHED STEEL	14	4226
Brand#12	STANDARD BURNISHED COPPER	3	4226
Brand#12	STANDARD POLISHED NICKEL	3	4226
Brand#13	ECONOMY ANODIZED COPPER	23	4226
Brand#13	ECONOMY BRUSHED COPPER	23	4226
Brand#13	STANDARD PLATED BRASS	9	4226
Brand#14	PROMO BURNISHED BRASS	23	4226
Brand#14	PROMO PLATED NICKEL	9	4226
Brand#14	PROMO POLISHED BRASS	19	4226
Brand#14	SMALL BRUSHED NICKEL	19	4226
Brand#15	ECONOMY ANODIZED BRASS	9	4226
Brand#15	LARGE BRUSHED NICKEL	3	4226
Brand#15	LARGE POLISHED STEEL	14	4226
Brand#15	MEDIUM BURNISHED COPPER	14	4226
Brand#15	SMALL ANODIZED COPPER	23	4226
Brand#21	MEDIUM BURNISHED COPPER	19	4226
Brand#21	PROMO BRUSHED STEEL	36	4226
Brand#21	PROMO POLISHED NICKEL	3	4226
Brand#21	SMALL ANODIZED TIN	23	4226
Brand#21	SMALL BURNISHED COPPER	23	4226
Brand#21	SMALL PLATED COPPER	49	4226
Brand#21	SMALL POLISHED BRASS	23	4226
Brand#22	ECONOMY ANODIZED TIN	19	4226
Brand#22	LARGE ANODIZED STEEL	19	4226
Brand#22	LARGE POLISHED STEEL	36	4226
Brand#22	SMALL BRUSHED STEEL	19	4226
Brand#22	STANDARD POLISHED COPPER	3	4226
Brand#23	PROMO BRUSHED NICKEL	23	4226
Brand#24	PROMO ANODIZED STEEL	3	4226
Brand#24	STANDARD ANODIZED STEEL	9	4226
Brand#24	STANDARD BURNISHED STEEL	49	4226
Brand#24	STANDARD PLATED TIN	49	4226
Brand#25	ECONOMY BURNISHED BRASS	45	4226
Brand#25	STANDARD POLISHED STEEL	36	4226
Brand#31	ECONOMY BRUSHED NICKEL	19	4226
Brand#31	PROMO BURNISHED NICKEL	23	4226
Brand#31	SMALL ANODIZED STEEL	9	4226
Brand#31	SMALL PLATED BRASS	23	4226
Brand#32	ECONOMY ANODIZED BRASS	45	4226
Brand#32	ECONOMY ANODIZED TIN	14	4226
Brand#32	ECONOMY BURNISHED COPPER	45	4226
Brand#32	PROMO POLISHED STEEL	49	4226
Brand#32	SMALL BURNISHED TIN	36	4226
Brand#33	PROMO PLATED BRASS	49	4226
Brand#33	STANDARD BURNISHED NICKEL	3	4226
Brand#34	LARGE PLATED STEEL	45	4226
Brand#35	SMALL POLISHED TIN	9	4226
Brand#35	STANDARD BURNISHED BRASS	23	4226
Brand#35	STANDARD BURNISHED COPPER	49	4226
Brand#41	ECONOMY ANODIZED NICKEL	14	4226
Brand#41	LARGE PLATED COPPER	3	4226
Brand#41	LARGE POLISHED STEEL	49	4226
Brand#41	SMALL POLISHED COPPER	49	4226
Brand#42	ECONOMY ANODIZED TIN	14	4226
Brand#42	MEDIUM ANODIZED COPPER	3	4226
Brand#42	MEDIUM BRUSHED NICKEL	36	4226
Brand#42	PROMO PLATED COPPER	45	4226
Brand#42	STANDARD ANODIZED STEEL	45	4226
Brand#42	STANDARD PLATED COPPER	3	4226
Brand#43	MEDIUM BURNISHED COPPER	45	4226
Brand#43	PROMO BURNISHED STEEL	49	4226
Brand#43	PROMO POLISHED STEEL	19	4226
Brand#43	PROMO POLISHED TIN	14	4226
Brand#43	SMALL POLISHED BRASS	9	4226
Brand#44	LARGE PLATED COPPER	49	4226
Brand#44	MEDIUM ANODIZED BRASS	3	4226
Brand#44	MEDIUM ANODIZED BRASS	14	4226
Brand#44	MEDIUM PLATED STEEL	23	4226
Brand#51	ECONOMY ANODIZED NICKEL	14	4226
Brand#51	LARGE PLATED STEEL	23	4226
Brand#51	PROMO PLATED COPPER	9	4226
Brand#52	ECONOMY BURNISHED NICKEL	45	4226
Brand#53	PROMO PLATED STEEL	36	4226
Brand#53	STANDARD POLISHED STEEL	9	4226
Brand#55	ECONOMY ANODIZED COPPER	49	4226
Brand#55	LARGE BRUSHED BRASS	49	4226
Brand#55	SMALL ANODIZED COPPER	3	4226
Brand#55	STANDARD ANODIZED STEEL	36	4226
Brand#55	STANDARD PLATED NICKEL	23	4226
Brand#55	STANDARD POLISHED NICKEL	49	4226
Brand#55	STANDARD POLISHED TIN	14	4226
Brand#11	ECONOMY BURNISHED BRASS	3	4225
Brand#11	LARGE POLISHED COPPER	45	4225
Brand#11	MEDIUM BRUSHED BRASS	3	4225
Brand#11	PROMO BRUSHED TIN	45	4225
Brand#11	PROMO PLATED TIN	14	4225
Brand#11	SMALL ANODIZED STEEL	9	4225
Brand#11	STANDARD POLISHED TIN	9	4225
Brand#12	MEDIUM ANODIZED STEEL	19	4225
Brand#12	PROMO PLATED BRASS	19	4225
Brand#12	SMALL POLISHED STEEL	36	4225
Brand#13	MEDIUM ANODIZED COPPER	19	4225
Brand#13	PROMO ANODIZED NICKEL	19	4225
Brand#13	PROMO BRUSHED COPPER	36	4225
Brand#13	PROMO PLATED COPPER	45	4225
Brand#13	STANDARD PLATED STEEL	9	4225
Brand#14	SMALL BURNISHED BRASS	36	4225
Brand#15	ECONOMY PLATED COPPER	14	4225
Brand#15	LARGE POLISHED NICKEL	14	4225
Brand#15	MEDIUM BRUSHED BRASS	45	4225
Brand#21	ECONOMY BRUSHED STEEL	45	4225
Brand#21	LARGE BURNISHED STEEL	23	4225
Brand#21	STANDARD POLISHED NICKEL	19	4225
Brand#22	LARGE BRUSHED TIN	23	4225
Brand#22	MEDIUM ANODIZED BRASS	23	4225
Brand#22	MEDIUM BRUSHED COPPER	45	4225
Brand#22	MEDIUM BRUSHED NICKEL	36	4225
Brand#23	PROMO PLATED NICKEL	3	4225
Brand#23	STANDARD PLATED NICKEL	19	4225
Brand#24	PROMO PLATED TIN	36	4225
Brand#24	SMALL PLATED STEEL	19	4225
Brand#25	LARGE ANODIZED STEEL	3	4225
Brand#25	SMALL BURNISHED STEEL	23	4225
Brand#25	SMALL PLATED NICKEL	49	4225
Brand#25	SMALL POLISHED COPPER	14	4225
Brand#25	STANDARD POLISHED TIN	19	4225
Brand#31	LARGE BRUSHED NICKEL	36	4225
Brand#31	LARGE BURNISHED BRASS	49	4225
Brand#31	MEDIUM ANODIZED STEEL	45	4225
Brand#31	STANDARD POLISHED TIN	9	4225
Brand#32	LARGE ANODIZED TIN	9	4225
Brand#32	LARGE POLISHED TIN	36	4225
Brand#32	MEDIUM PLATED NICKEL	14	4225
Brand#32	PROMO ANODIZED STEEL	3	4225
Brand#32	SMALL POLISHED COPPER	49	4225
Brand#33	ECONOMY BURNISHED TIN	49	4225
Brand#33	ECONOMY PLATED STEEL	19	4225
Brand#33	LARGE BURNISHED TIN	14	4225
Brand#33	MEDIUM BRUSHED BRASS	45	4225
Brand#33	PROMO ANODIZED STEEL	36	4225
Brand#34	ECONOMY POLISHED NICKEL	23	4225
Brand#34	MEDIUM ANODIZED COPPER	9	4225
Brand#34	STANDARD ANODIZED NICKEL	49	4225
Brand#34	STANDARD PLATED TIN	3	4225
Brand#35	SMALL BURNISHED TIN	3	4225
Brand#35	STANDARD POLISHED TIN	36	4225
Brand#41	ECONOMY BURNISHED BRASS	36	4225
Brand#41	ECONOMY PLATED NICKEL	14	4225
Brand#41	ECONOMY POLISHED COPPER	49	4225
Brand#41	ECONOMY POLISHED TIN	36	4225
Brand#41	MEDIUM PLATED TIN	36	4225
Brand#42	LARGE PLATED NICKEL	19	4225
Brand#42	MEDIUM PLATED COPPER	45	4225
Brand#42	SMALL ANODIZED TIN	19	4225
Brand#42	SMALL BRUSHED BRASS	9	4225
Brand#42	SMALL BRUSHED NICKEL	14	4225
Brand#43	LARGE POLISHED STEEL	23	4225
Brand#43	STANDARD ANODIZED NICKEL	19	4225
Brand#44	ECONOMY POLISHED TIN	19	4225
Brand#51	LARGE BURNISHED BRASS	45	4225
Brand#51	LARGE BURNISHED STEEL	3	4225
Brand#51	PROMO PLATED TIN	36	4225
Brand#51	SMALL PLATED NICKEL	19	4225
Brand#52	MEDIUM ANODIZED COPPER	23	4225
Brand#53	MEDIUM ANODIZED COPPER	19	4225
Brand#53	MEDIUM BURNISHED NICKEL	3	4225
Brand#53	STANDARD PLATED BRASS	23	4225
Brand#54	SMALL PLATED STEEL	3	4225
Brand#54	STANDARD ANODIZED COPPER	19	4225
Brand#54	STANDARD POLISHED BRASS	19	4225
Brand#55	ECONOMY PLATED TIN	3	4225
Brand#55	MEDIUM ANODIZED STEEL	45	4225
Brand#11	PROMO BRUSHED STEEL	49	4224
Brand#12	LARGE ANODIZED TIN	14	4224
Brand#13	PROMO BURNISHED COPPER	36	4224
Brand#13	SMALL BRUSHED NICKEL	19	4224
Brand#14	ECONOMY BURNISHED BRASS	36	4224
Brand#14	SMALL PLATED COPPER	23	4224
Brand#14	STANDARD BRUSHED BRASS	3	4224
Brand#15	LARGE BURNISHED TIN	49	4224
Brand#15	PROMO BURNISHED BRASS	19	4224
Brand#15	SMALL BRUSHED BRASS	23	4224
Brand#15	SMALL POLISHED COPPER	45	4224
Brand#21	ECONOMY PLATED STEEL	9	4224
Brand#21	PROMO BRUSHED NICKEL	9	4224
Brand#21	PROMO BURNISHED STEEL	3	4224
Brand#21	STANDARD ANODIZED BRASS	36	4224
Brand#21	STANDARD PLATED STEEL	49	4224
Brand#22	ECONOMY POLISHED BRASS	9	4224
Brand#22	LARGE BURNISHED BRASS	45	4224
Brand#22	MEDIUM BRUSHED BRASS	3	4224
Brand#22	PROMO POLISHED BRASS	23	4224
Brand#22	PROMO POLISHED NICKEL	14	4224
Brand#22	STANDARD PLATED STEEL	49	4224
Brand#23	ECONOMY PLATED NICKEL	49	4224
Brand#23	MEDIUM ANODIZED COPPER	23	4224
Brand#24	ECONOMY BURNISHED TIN	3	4224
Brand#24	LARGE POLISHED NICKEL	23	4224
Brand#24	MEDIUM PLATED NICKEL	14	4224
Brand#24	STANDARD BURNISHED BRASS	19	4224
Brand#25	ECONOMY BRUSHED NICKEL	14	4224
Brand#25	PROMO POLISHED COPPER	14	4224
Brand#25	SMALL BRUSHED STEEL	19	4224
Brand#25	STANDARD BURNISHED NICKEL	36	4224
Brand#25	STANDARD PLATED TIN	36	4224
Brand#31	ECONOMY BRUSHED COPPER	45	4224
Brand#31	ECONOMY BURNISHED BRASS	9	4224
Brand#31	SMALL POLISHED STEEL	3	4224
Brand#31	STANDARD BRUSHED STEEL	9	4224
Brand#32	STANDARD ANODIZED COPPER	23	4224
Brand#33	LARGE ANODIZED BRASS	49	4224
Brand#34	MEDIUM ANODIZED TIN	19	4224
Brand#34	PROMO BRUSHED TIN	14	4224
Brand#34	STANDARD PLATED STEEL	9	4224
Brand#35	ECONOMY BRUSHED COPPER	45	4224
Brand#35	LARGE BRUSHED COPPER	3	4224
Brand#35	PROMO BURNISHED TIN	19	4224
Brand#35	SMALL BURNISHED STEEL	3	4224
Brand#41	LARGE BRUSHED COPPER	3	4224
Brand#41	SMALL POLISHED TIN	23	4224
Brand#42	ECONOMY BURNISHED BRASS	3	4224
Brand#42	ECONOMY PLATED NICKEL	3	4224
Brand#42	PROMO BURNISHED STEEL	23	4224
Brand#42	PROMO PLATED STEEL	36	4224
Brand#42	SMALL ANODIZED COPPER	45	4224
Brand#42	STANDARD ANODIZED COPPER	45	4224
Brand#43	MEDIUM ANODIZED STEEL	3	4224
Brand#44	ECONOMY BRUSHED STEEL	14	4224
Brand#44	LARGE BRUSHED NICKEL	3	4224
Brand#44	PROMO BURNISHED NICKEL	19	4224
Brand#44	SMALL BURNISHED BRASS	14	4224
Brand#44	STANDARD POLISHED NICKEL	23	4224
Brand#51	MEDIUM BURNISHED TIN	19	4224
Brand#51	MEDIUM BURNISHED TIN	36	4224
Brand#52	MEDIUM BRUSHED STEEL	45	4224
Brand#52	STANDARD ANODIZED NICKEL	14	4224
Brand#53	ECONOMY PLATED STEEL	45	4224
Brand#53	PROMO ANODIZED STEEL	9	4224
Brand#53	PROMO POLISHED COPPER	23	4224
Brand#53	SMALL BURNISHED COPPER	19	4224
Brand#53	SMALL BURNISHED STEEL	49	4224
Brand#54	ECONOMY ANODIZED BRASS	45	4224
Brand#54	PROMO BRUSHED TIN	9	4224
Brand#54	SMALL BRUSHED TIN	14	4224
Brand#54	SMALL BURNISHED NICKEL	23	4224
Brand#54	SMALL BURNISHED STEEL	9	4224
Brand#54	STANDARD BRUSHED TIN	9	4224
Brand#54	STANDARD POLISHED TIN	19	4224
Brand#55	ECONOMY ANODIZED BRASS	49	4224
Brand#55	LARGE BURNISHED BRASS	36	4224
Brand#55	LARGE POLISHED BRASS	19	4224
Brand#55	MEDIUM BRUSHED NICKEL	9	4224
Brand#55	MEDIUM BURNISHED NICKEL	23	4224
Brand#11	MEDIUM BURNISHED BRASS	14	4223
Brand#11	MEDIUM PLATED COPPER	9	4223
Brand#12	STANDARD POLISHED COPPER	45	4223
Brand#13	ECONOMY BRUSHED TIN	9	4223
Brand#13	PROMO ANODIZED BRASS	45	4223
Brand#13	PROMO PLATED TIN	49	4223
Brand#13	STANDARD BURNISHED COPPER	14	4223
Brand#15	MEDIUM BURNISHED BRASS	3	4223
Brand#15	PROMO POLISHED STEEL	9	4223
Brand#15	STANDARD PLATED NICKEL	3	4223
Brand#21	ECONOMY POLISHED TIN	45	4223
Brand#21	LARGE ANODIZED NICKEL	49	4223
Brand#21	LARGE ANODIZED TIN	36	4223
Brand#21	MEDIUM BURNISHED NICKEL	3	4223
Brand#21	SMALL PLATED BRASS	23	4223
Brand#22	LARGE BURNISHED TIN	23	4223
Brand#23	ECONOMY BRUSHED NICKEL	23	4223
Brand#23	LARGE BRUSHED NICKEL	19	4223
Brand#23	PROMO POLISHED NICKEL	23	4223
Brand#24	ECONOMY ANODIZED NICKEL	49	4223
Brand#24	MEDIUM BRUSHED TIN	3	4223
Brand#25	ECONOMY ANODIZED STEEL	36	4223
Brand#25	PROMO BRUSHED BRASS	23	4223
Brand#25	STANDARD PLATED STEEL	45	4223
Brand#31	ECONOMY ANODIZED TIN	14	4223
Brand#31	LARGE PLATED BRASS	9	4223
Brand#32	ECONOMY BRUSHED STEEL	3	4223
Brand#32	ECONOMY BURNISHED NICKEL	19	4223
Brand#32	ECONOMY POLISHED TIN	36	4223
Brand#32	SMALL ANODIZED TIN	36	4223
Brand#32	STANDARD BURNISHED COPPER	3	4223
Brand#33	ECONOMY POLISHED BRASS	9	4223
Brand#33	LARGE BURNISHED COPPER	23	4223
Brand#33	LARGE PLATED COPPER	3	4223
Brand#33	MEDIUM BRUSHED STEEL	19	4223
Brand#33	PROMO BRUSHED STEEL	45	4223
Brand#33	PROMO POLISHED NICKEL	3	4223
Brand#33	STANDARD ANODIZED TIN	23	4223
Brand#34	ECONOMY BURNISHED BRASS	9	4223
Brand#34	ECONOMY POLISHED TIN	9	4223
Brand#34	MEDIUM BURNISHED COPPER	36	4223
Brand#34	PROMO ANODIZED STEEL	23	4223
Brand#34	PROMO BRUSHED NICKEL	23	4223
Brand#35	LARGE BRUSHED NICKEL	49	4223
Brand#35	LARGE PLATED BRASS	14	4223
Brand#35	MEDIUM BRUSHED STEEL	19	4223
Brand#41	PROMO POLISHED NICKEL	19	4223
Brand#41	SMALL ANODIZED BRASS	14	4223
Brand#41	SMALL ANODIZED STEEL	49	4223
Brand#41	SMALL BRUSHED STEEL	49	4223
Brand#41	STANDARD BRUSHED BRASS	45	4223
Brand#41	STANDARD BURNISHED TIN	23	4223
Brand#42	MEDIUM BURNISHED BRASS	9	4223
Brand#42	PROMO BURNISHED COPPER	9	4223
Brand#43	LARGE ANODIZED COPPER	45	4223
Brand#43	MEDIUM PLATED BRASS	3	4223
Brand#43	PROMO BRUSHED STEEL	45	4223
Brand#44	PROMO BURNISHED STEEL	23	4223
Brand#52	PROMO BURNISHED NICKEL	14	4223
Brand#52	STANDARD POLISHED BRASS	9	4223
Brand#52	STANDARD POLISHED STEEL	14	4223
Brand#53	ECONOMY BURNISHED COPPER	45	4223
Brand#53	LARGE POLISHED BRASS	23	4223
Brand#53	PROMO BURNISHED BRASS	49	4223
Brand#53	PROMO POLISHED STEEL	23	4223
Brand#53	STANDARD BRUSHED BRASS	49	4223
Brand#53	STANDARD POLISHED NICKEL	45	4223
Brand#54	ECONOMY ANODIZED BRASS	19	4223
Brand#55	LARGE BURNISHED TIN	14	4223
Brand#55	MEDIUM ANODIZED COPPER	45	4223
Brand#11	LARGE ANODIZED NICKEL	23	4222
Brand#11	LARGE PLATED COPPER	23	4222
Brand#11	LARGE POLISHED BRASS	3	4222
Brand#11	STANDARD ANODIZED NICKEL	49	4222
Brand#11	STANDARD ANODIZED STEEL	9	4222
Brand#11	STANDARD POLISHED COPPER	49	4222
Brand#12	MEDIUM ANODIZED COPPER	14	4222
Brand#13	ECONOMY POLISHED STEEL	9	4222
Brand#13	ECONOMY POLISHED TIN	19	4222
Brand#13	LARGE BURNISHED TIN	23	4222
Brand#13	MEDIUM BURNISHED NICKEL	49	4222
Brand#13	PROMO BRUSHED NICKEL	49	4222
Brand#14	ECONOMY POLISHED NICKEL	9	4222
Brand#14	LARGE PLATED BRASS	9	4222
Brand#14	MEDIUM ANODIZED COPPER	3	4222
Brand#14	PROMO BRUSHED TIN	3	4222
Brand#14	PROMO BURNISHED STEEL	3	4222
Brand#14	STANDARD ANODIZED NICKEL	49	4222
Brand#15	ECONOMY BRUSHED COPPER	45	4222
Brand#15	LARGE PLATED BRASS	36	4222
Brand#15	PROMO BRUSHED NICKEL	45	4222
Brand#21	ECONOMY POLISHED BRASS	23	4222
Brand#21	MEDIUM BURNISHED STEEL	49	4222
Brand#22	SMALL BRUSHED NICKEL	19	4222
Brand#23	ECONOMY BRUSHED STEEL	19	4222
Brand#23	LARGE BRUSHED COPPER	36	4222
Brand#24	ECONOMY BRUSHED BRASS	9	4222
Brand#24	ECONOMY POLISHED BRASS	14	4222
Brand#24	LARGE PLATED BRASS	36	4222
Brand#24	PROMO PLATED STEEL	23	4222
Brand#24	PROMO POLISHED BRASS	14	4222
Brand#24	SMALL POLISHED BRASS	14	4222
Brand#24	STANDARD ANODIZED NICKEL	49	4222
Brand#24	STANDARD BURNISHED TIN	23	4222
Brand#25	ECONOMY ANODIZED NICKEL	49	4222
Brand#25	SMALL ANODIZED TIN	36	4222
Brand#25	STANDARD ANODIZED NICKEL	23	4222
Brand#31	LARGE ANODIZED NICKEL	9	4222
Brand#31	LARGE POLISHED NICKEL	49	4222
Brand#31	PROMO BURNISHED BRASS	49	4222
Brand#32	LARGE BURNISHED NICKEL	3	4222
Brand#32	PROMO ANODIZED BRASS	14	4222
Brand#32	PROMO ANODIZED NICKEL	49	4222
Brand#32	PROMO ANODIZED TIN	36	4222
Brand#32	SMALL ANODIZED NICKEL	14	4222
Brand#32	SMALL BURNISHED TIN	23	4222
Brand#33	LARGE BRUSHED BRASS	19	4222
Brand#33	PROMO ANODIZED COPPER	36	4222
Brand#33	STANDARD ANODIZED STEEL	23	4222
Brand#34	MEDIUM BRUSHED NICKEL	49	4222
Brand#34	MEDIUM BRUSHED TIN	14	4222
Brand#34	PROMO BURNISHED NICKEL	9	4222
Brand#34	SMALL BRUSHED NICKEL	49	4222
Brand#35	ECONOMY ANODIZED NICKEL	36	4222
Brand#35	LARGE BURNISHED NICKEL	49	4222
Brand#35	LARGE PLATED NICKEL	14	4222
Brand#35	SMALL POLISHED STEEL	9	4222
Brand#35	SMALL POLISHED STEEL	36	4222
Brand#35	STANDARD BURNISHED TIN	9	4222
Brand#35	STANDARD PLATED TIN	45	4222
Brand#41	LARGE ANODIZED BRASS	3	4222
Brand#41	STANDARD POLISHED BRASS	45	4222
Brand#42	ECONOMY BURNISHED NICKEL	45	4222
Brand#42	LARGE BURNISHED COPPER	9	4222
Brand#42	PROMO ANODIZED NICKEL	49	4222
Brand#42	STANDARD ANODIZED TIN	14	4222
Brand#42	STANDARD BURNISHED STEEL	36	4222
Brand#43	ECONOMY ANODIZED TIN	9	4222
Brand#43	ECONOMY PLATED BRASS	36	4222
Brand#43	MEDIUM BURNISHED BRASS	9	4222
Brand#43	SMALL POLISHED NICKEL	49	4222
Brand#43	STANDARD ANODIZED TIN	45	4222
Brand#44	LARGE BRUSHED STEEL	14	4222
Brand#44	LARGE BURNISHED NICKEL	14	4222
Brand#44	LARGE BURNISHED TIN	3	4222
Brand#44	SMALL POLISHED TIN	14	4222
Brand#51	LARGE BRUSHED COPPER	49	4222
Brand#51	LARGE POLISHED STEEL	45	4222
Brand#51	PROMO POLISHED BRASS	45	4222
Brand#51	SMALL BRUSHED TIN	14	4222
Brand#51	SMALL POLISHED COPPER	14	4222
Brand#51	STANDARD ANODIZED BRASS	23	4222
Brand#51	STANDARD POLISHED NICKEL	19	4222
Brand#51	STANDARD POLISHED NICKEL	45	4222
Brand#52	ECONOMY PLATED STEEL	23	4222
Brand#52	ECONOMY POLISHED TIN	23	4222
Brand#52	LARGE PLATED TIN	14	4222
Brand#52	SMALL BURNISHED STEEL	49	4222
Brand#52	SMALL PLATED BRASS	9	4222
Brand#52	STANDARD BRUSHED NICKEL	14	4222
Brand#52	STANDARD BURNISHED NICKEL	14	4222
Brand#52	STANDARD PLATED BRASS	36	4222
Brand#53	SMALL POLISHED BRASS	3	4222
Brand#53	STANDARD POLISHED BRASS	19	4222
Brand#54	MEDIUM BRUSHED STEEL	3	4222
Brand#55	ECONOMY BURNISHED BRASS	23	4222
Brand#55	PROMO POLISHED NICKEL	19	4222
Brand#55	STANDARD BRUSHED COPPER	9	4222
Brand#55	STANDARD BURNISHED NICKEL	49	4222
Brand#11	ECONOMY BURNISHED STEEL	3	4221
Brand#11	SMALL ANODIZED TIN	19	4221
Brand#11	STANDARD PLATED TIN	3	4221
Brand#11	STANDARD POLISHED COPPER	3	4221
Brand#12	MEDIUM BRUSHED NICKEL	23	4221
Brand#12	PROMO ANODIZED STEEL	49	4221
Brand#12	STANDARD BRUSHED BRASS	9	4221
Brand#12	STANDARD BRUSHED COPPER	36	4221
Brand#12	STANDARD BRUSHED NICKEL	45	4221
Brand#13	ECONOMY ANODIZED NICKEL	49	4221
Brand#13	SMALL BRUSHED BRASS	14	4221
Brand#13	SMALL POLISHED STEEL	36	4221
Brand#13	STANDARD POLISHED BRASS	19	4221
Brand#14	LARGE BRUSHED STEEL	45	4221
Brand#14	MEDIUM ANODIZED COPPER	14	4221
Brand#15	ECONOMY ANODIZED NICKEL	3	4221
Brand#15	LARGE BURNISHED STEEL	45	4221
Brand#21	ECONOMY POLISHED STEEL	19	4221
Brand#21	PROMO PLATED STEEL	19	4221
Brand#22	ECONOMY ANODIZED BRASS	14	4221
Brand#22	LARGE POLISHED COPPER	23	4221
Brand#23	SMALL BRUSHED NICKEL	3	4221
Brand#24	MEDIUM BRUSHED TIN	9	4221
Brand#24	PROMO BURNISHED COPPER	19	4221
Brand#25	LARGE ANODIZED NICKEL	9	4221
Brand#31	ECONOMY ANODIZED NICKEL	36	4221
Brand#31	PROMO PLATED STEEL	14	4221
Brand#31	SMALL ANODIZED COPPER	49	4221
Brand#31	STANDARD BRUSHED STEEL	49	4221
Brand#32	LARGE ANODIZED BRASS	49	4221
Brand#32	LARGE PLATED STEEL	23	4221
Brand#32	LARGE POLISHED NICKEL	19	4221
Brand#32	STANDARD PLATED BRASS	19	4221
Brand#33	PROMO BURNISHED BRASS	45	4221
Brand#33	PROMO PLATED TIN	36	4221
Brand#33	SMALL POLISHED NICKEL	36	4221
Brand#33	STANDARD ANODIZED NICKEL	49	4221
Brand#34	MEDIUM BRUSHED STEEL	14	4221
Brand#34	MEDIUM PLATED BRASS	49	4221
Brand#34	SMALL BRUSHED COPPER	45	4221
Brand#35	LARGE BRUSHED NICKEL	45	4221
Brand#35	MEDIUM PLATED NICKEL	45	4221
Brand#35	PROMO BURNISHED TIN	14	4221
Brand#35	STANDARD ANODIZED COPPER	9	4221
Brand#41	STANDARD BURNISHED COPPER	45	4221
Brand#42	SMALL POLISHED BRASS	23	4221
Brand#42	STANDARD PLATED TIN	3	4221
Brand#43	ECONOMY BRUSHED BRASS	23	4221
Brand#43	MEDIUM BURNISHED STEEL	23	4221
Brand#44	LARGE BRUSHED NICKEL	36	4221
Brand#44	LARGE BURNISHED NICKEL	49	4221
Brand#44	PROMO BURNISHED BRASS	23	4221
Brand#44	PROMO POLISHED BRASS	45	4221
Brand#44	STANDARD POLISHED STEEL	19	4221
Brand#51	MEDIUM PLATED COPPER	14	4221
Brand#51	SMALL POLISHED BRASS	36	4221
Brand#51	STANDARD BRUSHED STEEL	45	4221
Brand#51	STANDARD PLATED COPPER	9	4221
Brand#51	STANDARD POLISHED BRASS	19	4221
