ps_partkey	value
57908592	8689798.32
6505239	8689790.52
44058533	8689786.88
38411138	8689781.1
17927924	8689778.75
20033546	8689776.68
6452396	8689776.32
80310202	8689772.7
44212857	8689771.72
91731772	8689754.88
10716950	8689753.68
34168079	8689749.75
83531124	8689745.46
60174187	8689742.17
41319382	8689741.88
19788468	8689735.8
68460441	8689733.5
9986821	8689724.42
4117635	8689720.49
67978952	8689720.31
22417504	8689718.13
74303583	8689708.83
71493401	8689707.59
64921421	8689704.7
11094832	8689695.47
65670553	8689690.28
58356561	8689687.5
40392143	8689684.08
73722172	8689679.6
17434408	8689677.92
92848301	8689677.52
40323533	8689671.36
53508405	8689667.7
39940321	8689660
82490746	8689655.31
87861823	8689650.12
23655129	8689645.44
15968487	8689641.25
31178481	8689639.52
1882465	8689639.14
61545737	8689638.66
9801618	8689638.6
82731370	8689631.28
53611151	8689628.34
87235181	8689620.88
93992475	8689620.8
37732855	8689618.85
13047306	8689614.2
12206592	8689613.76
66099340	8689613.66
56615578	8689608.72
68362643	8689603.65
62730511	8689594.74
47281984	8689587.68
56154077	8689578.51
7745953	8689570.94
13933842	8689570.4
36339682	8689560.75
90822207	8689552.17
79461778	8689551.09
83666245	8689546.2
91810408	8689544.56
16977879	8689539.01
15329674	8689523.01
48978547	8689513.28
64763267	8689504.29
53218690	8689501.72
12219178	8689499.91
89709496	8689499
78483725	8689497.32
46355082	8689495.04
27690116	8689494.45
58539652	8689494.09
20350949	8689491.2
66760067	8689478.91
1675077	8689477.02
20678543	8689466.94
2559979	8689460.1
66041268	8689455.28
48976210	8689453.22
96288792	8689451.76
54395586	8689448.94
96012016	8689441.19
15650248	8689440.61
55332384	8689433.22
41923312	8689432.68
5283502	8689430.73
98813166	8689423.52
3391170	8689412.22
1949649	8689408.54
67836101	8689408.25
81313478	8689405.12
69822560	8689395.2
33710135	8689394.82
13394379	8689389.28
33149708	8689386.68
63870974	8689379.72
41663691	8689377.6
19221765	8689370.58
51339174	8689363.02
48593043	8689358.88
97652732	8689357.36
27245472	8689355.22
73285148	8689351.95
67571522	8689350.66
29504619	8689350.09
22381109	8689342.59
43178512	8689341.9
63356285	8689340.22
8448507	8689337.58
69515792	8689335.64
10880429	8689331.42
46823054	8689328.4
37853619	8689323.96
34023338	8689312.3
6666580	8689307.3
12457109	8689302.6
4593201	8689299.42
52777665	8689295.38
9773854	8689294.35
98478630	8689293.35
17143896	8689290.6
37358581	8689287.09
31387275	8689280.74
95880711	8689279.64
29304288	8689275.2
21338929	8689274.88
75235470	8689274.6
75022946	8689272.03
88800956	8689272.03
57023235	8689271.95
47402963	8689266.6
69629547	8689262.45
17844239	8689253.21
41108709	8689249.26
21742120	8689245.06
52015108	8689240.95
23796708	8689233.93
20329808	8689229.34
41932145	8689225.26
12029668	8689222.08
84278433	8689215.24
41311079	8689213.4
39567373	8689209.66
95483716	8689203.6
67808211	8689192.42
70104220	8689190.25
39203603	8689190.02
9181760	8689187.78
85564266	8689180.24
44979490	8689179.44
43575059	8689178.4
55962914	8689178.28
47985442	8689174.97
19470625	8689174.12
24142633	8689172.5
44925667	8689168.74
93829974	8689166.19
32894827	8689163.25
41730767	8689161.24
53156790	8689160.66
2369124	8689159.93
69002135	8689157.6
42835186	8689156.28
44771398	8689155.09
43929499	8689149.04
57088720	8689147.58
52863079	8689142.4
66000954	8689139.81
77912718	8689127.67
45026213	8689124.31
87509252	8689122.97
61544285	8689122.4
56347427	8689114.28
5601180	8689108.86
42979873	8689100.07
24816304	8689095.92
64503236	8689086
53468013	8689082.7
12360987	8689081.29
57383427	8689080.05
61176267	8689079.19
41906367	8689076.07
82402554	8689061
99859421	8689056.95
24231561	8689047.93
97443836	8689047.12
8593073	8689045.71
69701784	8689045.18
77090273	8689044.84
59859363	8689041.47
9464170	8689041.36
67666162	8689040.64
35464201	8689038.36
37949990	8689036.11
62752118	8689035
81759818	8689033.5
96465719	8689033.4
23321970	8689029.3
8708474	8689024.52
57742982	8689017.06
71601308	8689015.44
78274364	8689014.52
26698413	8689014.08
67041668	8688997.52
67222334	8688992.54
29984573	8688980.38
44523756	8688979.94
73847048	8688978.99
40932354	8688969.87
32823917	8688969.3
11631224	8688966
75259417	8688965.71
48488820	8688963.67
44223282	8688961.58
12190554	8688947.75
73878949	8688939.3
20961854	8688936.9
78426192	8688933.67
88411607	8688931.59
66391147	8688926.74
65511143	8688915.95
7089171	8688915.76
74914528	8688915.2
9271380	8688914.82
50680611	8688913.25
15102728	8688913.2
39357421	8688911.28
76666912	8688908.8
51249802	8688907.08
63734984	8688902.4
40850466	8688893.79
1828690	8688886.12
87380857	8688885.75
86490971	8688881.01
99185217	8688876.98
36928494	8688870
9611360	8688869.47
12130710	8688864
75634317	8688856.65
4658909	8688855.6
87531892	8688849.58
70408555	8688846.39
41439359	8688838.77
69260628	8688829.92
67469233	8688828.39
24278102	8688826.08
60729425	8688824.96
28357081	8688822.98
15974756	8688821.2
40360050	8688821.05
67895709	8688814.16
89942919	8688813.6
55871542	8688811.33
37648589	8688806.88
6654143	8688805.36
94868822	8688794.4
35650211	8688789.18
3104454	8688788.93
48579301	8688782.69
91715409	8688779.02
51330573	8688773.62
9701678	8688770.88
47318673	8688763.08
5572128	8688753.35
45635573	8688753.35
98596916	8688750.75
97997785	8688748.64
82122459	8688738.85
9317767	8688738.56
13380445	8688738.24
26923364	8688737.9
96932653	8688736.9
41003544	8688736
90039563	8688735.04
43103098	8688725.77
42773560	8688723.06
31574880	8688712.92
28861613	8688711.4
43788664	8688711.4
76781341	8688704.75
14036378	8688702.47
23826446	8688701.28
44329869	8688698.78
21112336	8688695.16
19564753	8688691.2
30002292	8688676.83
40215036	8688669.65
17079057	8688669.6
96777830	8688666.36
94825577	8688656.25
89472132	8688655.2
7056789	8688649.1
36287880	8688646.08
92976297	8688644.58
55576507	8688644.19
14372471	8688641.4
96255657	8688638.97
1932116	8688634.29
99346440	8688633.38
40499351	8688628.56
21753784	8688628.43
3352768	8688623.22
34279216	8688623.16
28047583	8688620.34
77578758	8688598.1
27809159	8688595.17
2048290	8688594.74
74853239	8688588.48
58514705	8688576.32
19958314	8688576
58210031	8688568.32
73822465	8688559.83
75022753	8688548.73
76419223	8688548.03
72785809	8688540.4
54430290	8688539.4
46023476	8688533.4
73493032	8688532.8
8270665	8688532.68
44727338	8688531.16
5591679	8688530.46
6363872	8688528.59
25128380	8688528.4
20947258	8688525.86
49929124	8688514.64
60830463	8688514.4
13688522	8688513.6
41306915	8688485.52
79066849	8688485.28
43756214	8688475.4
6017917	8688470.73
7490962	8688469.14
97243353	8688464.89
36328134	8688464.25
15599792	8688459.5
23376746	8688457.98
17252497	8688455.76
25948125	8688449.19
98335654	8688447.53
76408700	8688431.95
364632	8688428.82
22499828	8688424.8
72471747	8688415.08
57721525	8688412.88
21135642	8688409.86
80555490	8688409.26
31701562	8688395.88
93289810	8688393.72
83626453	8688391.5
84139967	8688388.2
93783786	8688387.69
30599560	8688380.8
26178234	8688375.68
6970833	8688368.71
11170266	8688368.02
28610852	8688364.04
44305269	8688362.75
28968626	8688362.49
58937431	8688362.21
58407119	8688359.61
12222274	8688357.6
68255814	8688356.2
75761557	8688354.35
923413	8688346.2
79793339	8688345.51
79894677	8688337.34
66454678	8688316.35
17625496	8688314.36
64875708	8688313
6290594	8688305.79
95719253	8688305.64
80091474	8688301.92
31718229	8688300.48
82147004	8688294.23
12085212	8688294.08
47403658	8688291.93
13374700	8688290
25831511	8688288
82137782	8688288
61612750	8688287.07
76177123	8688261.67
59300191	8688259.64
57336942	8688250.35
48235332	8688249.78
65373422	8688248.75
66007560	8688246.06
1448176	8688242.7
91422143	8688238.86
60977228	8688231.72
56100912	8688213.45
36630189	8688207.84
98999735	8688206.8
42626160	8688202.84
56826616	8688202.84
12375244	8688201.76
48673371	8688196.94
94988251	8688195.36
39480312	8688194.48
11663409	8688187.41
3273045	8688181.95
75013247	8688181.39
4938740	8688178.48
35374023	8688171.55
99068983	8688169.07
55561396	8688163.75
14179393	8688156.88
60691109	8688155.94
86113507	8688144.96
48899870	8688137.5
39166017	8688137.22
64604947	8688135.81
10073401	8688128.8
32595601	8688126.25
31746920	8688118.59
15928227	8688111.6
22942010	8688104.79
16138237	8688103.02
64340138	8688101.22
73387858	8688099.6
86118551	8688098.88
16527734	8688093.25
67004470	8688091.5
35256487	8688083.44
81495709	8688080.71
66609428	8688059.2
61321331	8688052.96
90443435	8688050.98
11300495	8688049.44
72505288	8688048.72
45147607	8688048.4
39256919	8688046.34
61143544	8688031.94
84477427	8688025.44
53947593	8688024.8
83322922	8688020
58195449	8688019.21
20690117	8688011.94
8493949	8688008.4
85073043	8688004.08
95615717	8688001.7
53390812	8688000.1
19482406	8687999.36
57833197	8687995.28
65300052	8687995.2
13013788	8687990.91
25824426	8687979.57
34084813	8687972.4
18292899	8687972.28
12205966	8687969.68
81331355	8687961.9
90014401	8687957.32
90718730	8687950.38
28571223	8687949.63
49875717	8687943.69
28958677	8687930.3
86666252	8687919.24
53359563	8687917.69
94847946	8687917.64
32682925	8687911.58
3877963	8687907.15
94606053	8687906.4
92909657	8687905.29
65530037	8687902.52
63401965	8687900.36
46179065	8687895.15
61464251	8687895.09
68139629	8687892.5
78934508	8687884.59
67312871	8687882.35
93858174	8687881.57
47529043	8687878.32
81201711	8687878.06
62161241	8687873.52
81933367	8687866.5
90507912	8687864.96
32433631	8687851.15
33008481	8687849.5
85262332	8687844.16
52570238	8687843.22
78699012	8687843.01
48551124	8687836.4
28425649	8687833.24
96910322	8687826.48
27412735	8687825.08
17527092	8687822.24
59419787	8687821.65
48077758	8687820.68
90524411	8687818.92
66878546	8687818.18
71874399	8687817
76612486	8687811.88
50408946	8687810
41930719	8687806.2
22957390	8687805.46
76010747	8687804.45
39349602	8687802.42
5800246	8687799.35
32951131	8687797.25
30980513	8687793.4
47897527	8687789.15
44372385	8687784.93
25947390	8687772.26
59017452	8687767.83
82347818	8687762.16
38481983	8687754.53
67760713	8687741.04
75616430	8687739.49
93888205	8687737.24
79026501	8687728.5
73613425	8687727.44
71042638	8687726.26
98223822	8687723.31
9348879	8687720.88
93900952	8687720.25
91069241	8687715.6
97732710	8687714.7
31315220	8687705.6
24908433	8687705.04
1521569	8687700.49
81390544	8687698.79
28035125	8687696.32
8322965	8687696.25
4144980	8687690.46
47942445	8687675.11
15685408	8687670.14
99768410	8687666.82
4203960	8687665.78
44755532	8687657.9
95238203	8687657.36
33256707	8687657.28
31374529	8687656.6
78336822	8687653.45
93652947	8687651.96
40667852	8687642.19
76595184	8687639.04
62768092	8687638.8
8213772	8687626.29
80506493	8687626.23
18948889	8687624.76
36250227	8687608.64
5895592	8687607.83
95064968	8687606.4
23078775	8687605.6
1975383	8687599.76
73468876	8687597.4
86131683	8687596.53
86159670	8687593.45
99314606	8687591.67
69014908	8687591.64
94840030	8687580.96
26765682	8687580.72
2188089	8687578.24
70544042	8687574.7
73008954	8687571.75
28090133	8687570
93984961	8687560.32
30005231	8687556.39
73729274	8687552.76
59016046	8687547.74
34191931	8687544.8
31092267	8687544
38191750	8687543.78
31578539	8687537.04
51593191	8687536.74
53608824	8687535.52
31495273	8687533.4
406350	8687529.6
3647924	8687525.82
99824318	8687517.62
81521440	8687516.04
64416361	8687512.9
88330735	8687484
33567477	8687480
35753147	8687474.76
9029494	8687471.88
67154334	8687461.8
51334862	8687459.44
99989639	8687459.2
58661124	8687455.6
80556330	8687452.2
38830752	8687438.94
68801288	8687436
13602999	8687434.96
91251882	8687434.24
91944355	8687433.48
16512703	8687431.83
52069467	8687431.2
18303332	8687423.36
29839587	8687422.08
72637391	8687419.09
73445491	8687417.28
93898260	8687415.68
69940991	8687410.6
26531916	8687410.41
65039625	8687408.95
31105250	8687403.42
37974734	8687400.96
47346378	8687400.05
87008278	8687400.05
41168524	8687397.12
25198445	8687396.7
14671774	8687396.64
83016000	8687393.24
19401744	8687383.02
32237372	8687381.67
31921955	8687379.48
55894245	8687378.48
68769402	8687375.19
62899228	8687373.26
97886313	8687370.73
37060310	8687368.74
46059946	8687366.3
9945276	8687360.7
33979860	8687360.44
97233197	8687356.86
97044551	8687355.6
1246419	8687347.2
17211115	8687347.2
82141878	8687345
78483424	8687340.35
44976160	8687333.96
183751	8687327.77
9287689	8687327.46
98981016	8687319.63
18297334	8687301.48
6998657	8687288.83
73654177	8687287.68
73701681	8687287.23
50090329	8687279.42
75079748	8687279.35
8207739	8687279.26
82862664	8687277.62
22717820	8687266.2
30077718	8687266.12
26456876	8687265.3
12922140	8687261.12
11100909	8687258.31
95581807	8687250.44
93396497	8687244.06
31348917	8687243.52
57423558	8687241.56
71896282	8687241.21
30181368	8687239.44
75247645	8687239.18
7944000	8687238.72
85333309	8687238.28
78187540	8687235.06
56154906	8687228.94
47257768	8687220.3
12027910	8687217.76
19723833	8687214.88
81275745	8687213.86
85090967	8687206.98
40831355	8687206.52
63211997	8687202.68
44447275	8687196.31
96944227	8687195.1
40098923	8687181.24
39936356	8687174.67
49371983	8687171.75
50062277	8687166.8
63632194	8687165.8
4137314	8687163.94
87230630	8687163.44
28351309	8687161.1
99886389	8687160.74
21095842	8687159.45
62458931	8687157.5
53302119	8687156.25
48380712	8687144.8
74298701	8687143.08
62774023	8687141.78
67338199	8687141.4
62971013	8687125.8
6643542	8687124.69
73543811	8687124.23
39737645	8687122.32
1342135	8687121.8
1100426	8687108.45
5277265	8687102.04
13678507	8687086.99
43275453	8687086.25
56878245	8687078.58
79213496	8687076.72
73008105	8687073.28
93965670	8687073.28
93627771	8687073.1
95106930	8687071.8
78889088	8687069.34
57538514	8687063.07
97568150	8687058.12
43638016	8687051.52
35947512	8687051.5
86824661	8687049.32
83076903	8687041.72
83352338	8687035.84
31585883	8687034.51
71007771	8687031.65
48346376	8687030.4
30374056	8687023.6
17142586	8687016.1
33700991	8687006.37
49279833	8687003.52
67586646	8687002.48
62990139	8687001.02
67542633	8686999.74
46566933	8686993.12
66501000	8686992.14
22052206	8686980.3
5376119	8686977.6
91515060	8686972.8
9802398	8686969.75
11174971	8686964.4
92245106	8686963.12
45506123	8686957.5
70490299	8686956.54
55908318	8686948.13
420758	8686944.75
59906393	8686942.2
90276722	8686938.15
3258159	8686931.28
15059045	8686926.18
72525824	8686923.16
54198909	8686920.81
86451913	8686920.6
1972149	8686917.42
16971691	8686913.43
54812036	8686907.8
46302547	8686907.51
58577471	8686902.88
32168058	8686901.37
49507361	8686893.2
82655642	8686891.29
14434041	8686888.42
35314170	8686887.84
44070489	8686886.92
15521574	8686881.04
64996250	8686875.05
49155449	8686861.82
661230	8686856.6
34300688	8686853.12
75668730	8686850.73
81996044	8686845
67410687	8686844.46
73420407	8686840.74
12443677	8686837.8
15257885	8686837.65
30497721	8686836.9
84296674	8686834.47
76722850	8686832.7
89757883	8686828.5
80989397	8686822.5
16320274	8686818.76
67355325	8686813.2
99944590	8686813.08
53129041	8686805.8
682016	8686804.56
19733189	8686803.56
4998653	8686801.44
16285357	8686784.96
92466668	8686783.98
58453237	8686774.96
52318454	8686773.95
131014	8686773.49
87717254	8686766.66
87736047	8686757.51
72325015	8686747.4
98674399	8686745.6
7236709	8686741.36
33000520	8686734.28
58298018	8686724.76
88272068	8686722.48
35032687	8686711
31643975	8686710.46
69761866	8686707.78
10695681	8686707.26
28531811	8686705.23
55482491	8686704.69
60248327	8686704.2
49746880	8686698
98797222	8686696.79
93731041	8686695.28
44108541	8686691
47510280	8686690.4
12923385	8686688.15
66547527	8686677.42
96598914	8686672.74
79889215	8686671.36
1642169	8686668.95
90389727	8686666.45
71698659	8686665
91518576	8686661.9
52519869	8686655.47
59672726	8686654.5
37425197	8686649.6
3569780	8686646.4
4126278	8686625.26
18205737	8686625.09
59894650	8686610.32
82399104	8686605.96
87225725	8686599.91
63467872	8686599.48
92637447	8686598.16
13226673	8686590.36
25830880	8686585.44
6014596	8686583.78
62740435	8686580.8
57816900	8686579.25
37352434	8686572.44
44408656	8686571.4
15478727	8686570.28
46281730	8686570.1
91413258	8686568.2
9558655	8686562.85
26462846	8686561.45
94847177	8686561.15
29103459	8686560.85
49203844	8686559.7
59944055	8686558.48
91981433	8686552.76
60389701	8686550.6
36720762	8686550.53
81318478	8686550.4
7612422	8686548.43
67681479	8686548.22
39732742	8686546.9
10406423	8686545.4
91296836	8686544.18
16602071	8686537.6
88429282	8686537.16
8362518	8686534.32
35460865	8686531.26
16347566	8686524.51
32756284	8686520.05
41031921	8686519.92
26222743	8686504.84
70253578	8686504.36
5970032	8686502.4
24392788	8686501.62
74898017	8686496.1
24286623	8686496.07
86244658	8686492.2
10884714	8686491.24
88455078	8686486.08
80513031	8686479
97502035	8686473.2
28110723	8686465.7
53894692	8686465.32
5541523	8686452.78
12824118	8686451.13
932109	8686443.34
38554649	8686438.3
40159542	8686433.42
61405949	8686429.61
9945084	8686428.92
97448176	8686427.88
52526815	8686422.5
5684138	8686418.16
41850821	8686414.08
87877456	8686411.76
7840780	8686390.47
94480125	8686390.01
65510972	8686385.76
68206932	8686380.52
71930430	8686377.04
70030765	8686363.4
45157376	8686358.72
94077193	8686354.95
41968606	8686348.09
84047876	8686332.75
46727989	8686331
57416938	8686326.08
87297625	8686322.73
59993290	8686320.95
50873095	8686318.7
64325906	8686318.5
45716532	8686317.5
52717772	8686312.74
41355207	8686311.66
11063941	8686301
62699023	8686300.92
30387863	8686287.24
94874614	8686281.24
81232642	8686269.24
27143961	8686260.96
30699733	8686260.8
2591466	8686257.7
55271723	8686255.8
16874519	8686255.74
